,BRAND,ORDERED_DATE,CITY,AREA_NAME,STORE_ID,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,PRODUCT_NAME,VARIANT,ITEM_CODE,COMBO,COMBO_ITEM_CODE,COMBO_UNITS_SOLD,BASE_MRP,UNITS_SOLD,GMV
6657,nanihaal,9/18/25,Mumbai,thane,1403034,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6658,nanihaal,9/18/25,Jaipur,vidhyadhar nagar,1399803,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6659,nanihaal,9/18/25,Gurgaon,sector-14,1394451,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6660,nanihaal,9/18/25,Dehradun,hathibarkala,1403178,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
6661,nanihaal,9/18/25,Noida 1,golf course,1384147,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6662,nanihaal,9/18/25,Jaipur,vaishali nagar,1400222,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6663,nanihaal,9/18/25,Noida 1,sector 50,1390227,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,2,96
6664,nanihaal,9/18/25,Gurgaon,imt manesar,1402055,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6665,nanihaal,9/18/25,Dehradun,chukkuwala,1388685,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
6666,nanihaal,9/18/25,Siliguri,janta nagar,1404649,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
6667,nanihaal,9/18/25,Chandigarh,south mohali,1403831,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
6668,nanihaal,9/18/25,Jaipur,manasarovar,1381754,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6669,nanihaal,9/18/25,Delhi,karol bagh,1381835,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
6670,nanihaal,9/18/25,Gurgaon,new sohna road,1398454,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
6671,nanihaal,9/18/25,Pune,undri,1395729,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6672,nanihaal,9/18/25,Faridabad,sector 79,1403725,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6673,nanihaal,9/18/25,Mumbai,mahim dadar,1381967,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6674,nanihaal,9/18/25,Noida 1,noida expressway,1397625,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6675,nanihaal,9/18/25,Delhi,kirti nagar,1400924,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6676,nanihaal,9/18/25,Delhi,vasant kunj,1386536,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
6677,nanihaal,9/18/25,Lucknow,aliganj,1339714,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6678,nanihaal,9/18/25,Noida 1,indirapuram,1401267,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6679,nanihaal,9/18/25,Mumbai,ulwe,1402458,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
6680,nanihaal,9/18/25,Gurgaon,dlf phase 4,1239163,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
6681,nanihaal,9/18/25,Mumbai,fort colaba,1383130,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6682,nanihaal,9/18/25,Jaipur,mansarovar extension,1401477,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,66,1,66
6683,nanihaal,9/18/25,Noida 1,sector 18,1395430,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6684,nanihaal,9/18/25,Noida,raj nagar,1387080,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
6685,nanihaal,9/18/25,Delhi,nsp,1386271,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
6686,nanihaal,9/18/25,Gurgaon,jalvayu towers,1402609,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6687,nanihaal,9/18/25,Gurgaon,sohna road,1278169,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,2,80
6688,nanihaal,9/18/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6689,nanihaal,9/18/25,Delhi,vasant kunj,1399699,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6690,nanihaal,9/18/25,Mumbai,jog gor east,1238358,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6691,nanihaal,9/18/25,Delhi,ashok vihar,1402052,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6692,nanihaal,9/18/25,Faridabad,sector 15_fbd,1381444,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6693,nanihaal,9/18/25,Noida 1,indirapuram,1385946,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
6694,nanihaal,9/18/25,Delhi,dwarka 2,1401649,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
6695,nanihaal,9/18/25,Kolkata,alipore,1135719,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
6696,nanihaal,9/18/25,Delhi,chattarpur,1394450,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6697,nanihaal,9/18/25,Aligarh,civil lines,1402047,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,3,204
6698,nanihaal,9/18/25,Gurgaon,imt manesar,1401469,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
6699,nanihaal,9/18/25,Noida 1,indirapuram,1401267,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6700,nanihaal,9/18/25,Lucknow,aliganj,1339714,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6701,nanihaal,9/18/25,Noida,raj nagar,1404166,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
6702,nanihaal,9/18/25,Faridabad,sector 79,1391900,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6703,nanihaal,9/18/25,Gurgaon,jalvayu towers,1392083,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6704,nanihaal,9/18/25,Delhi,nsp,1386271,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,225,1,225
6705,nanihaal,9/18/25,Gurgaon,new sohna road,1382258,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
6706,nanihaal,9/18/25,Jaipur,vaishali nagar,1382166,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,2,270
6707,nanihaal,9/18/25,Kolkata,burrabazar,1391896,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
6708,nanihaal,9/18/25,Noida,raj nagar,1394453,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6709,nanihaal,9/18/25,Noida,shalimar garden,1399806,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6710,nanihaal,9/18/25,Noida 1,greater noida,1388388,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6711,nanihaal,9/18/25,Gurgaon,new cyber city,1404592,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
6712,nanihaal,9/18/25,Gurgaon,jalvayu towers,1404613,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
6713,nanihaal,9/18/25,Lucknow,hazratganj,1347753,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
6714,nanihaal,9/18/25,Delhi,ashok vihar,816651,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6715,nanihaal,9/18/25,Moradabad,budh bazar,1402272,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6716,nanihaal,9/18/25,Pune,wakad,1382710,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6717,nanihaal,9/18/25,Gurgaon,sector-14,1394451,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
6718,nanihaal,9/18/25,Meerut,partapur,1401283,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
6719,nanihaal,9/18/25,Gurgaon,dlf phase 4,762551,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
6720,nanihaal,9/18/25,Noida 1,indirapuram,1400226,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6721,nanihaal,9/18/25,Kolkata,rajarhat,1403839,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
6722,nanihaal,9/18/25,Sonipat,sonipat city,1400983,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6723,nanihaal,9/18/25,Delhi,janakpuri,1389689,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6724,nanihaal,9/18/25,Gurgaon,sohna road,1383827,"atta, rice and dals",whole grains and cereals,daliya,nanihaal sabut dhaniya,90 g,586816,No,,,50,1,50
6725,nanihaal,9/18/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
6726,nanihaal,9/18/25,Noida 1,golf course,1384147,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
6727,nanihaal,9/18/25,Gurgaon,huda city,1402608,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6728,nanihaal,9/18/25,Noida 1,indirapuram,1385946,"masala, pickle and papad",whole spices,jeera,nanihaal jeera,200 g,655718,No,,,170,1,170
6729,nanihaal,9/18/25,Mumbai,dahisar,1237261,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6730,nanihaal,9/18/25,Gurgaon,old gurgaon (zone 6),1382659,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6731,nanihaal,9/18/25,Delhi,old delhi,1386719,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
6732,nanihaal,9/18/25,Kolkata,behala,1395725,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6733,nanihaal,9/18/25,Noida 1,indirapuram,1401267,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
6734,nanihaal,9/18/25,Gurgaon,jalvayu towers,1404613,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
6735,nanihaal,9/16/25,Noida,crossing republic,1404167,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6736,nanihaal,9/16/25,Noida,crossing republic,1401661,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
6737,nanihaal,9/16/25,Aligarh,civil lines,1400958,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,66,1,66
6738,nanihaal,9/16/25,Kolkata,ruby area,1386096,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6739,nanihaal,9/16/25,Faridabad,sector 79,1391900,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6740,nanihaal,9/16/25,Noida,crossing republic,1404167,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6741,nanihaal,9/16/25,Faridabad,sector 15_fbd,1381444,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6742,nanihaal,9/16/25,Gurgaon,sohna road,1383827,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6743,nanihaal,9/16/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6744,nanihaal,9/16/25,Delhi,paschim vihar,1400967,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,2,110
6745,nanihaal,9/16/25,Gurgaon,dlf phase 4,1401254,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6746,nanihaal,9/16/25,Delhi,laxmi nagar,1099459,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
6747,nanihaal,9/16/25,Varanasi,sigra,1394452,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6748,nanihaal,9/16/25,Mumbai,sion bhakti park,1396295,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
6749,nanihaal,9/16/25,Noida,raj nagar,1400555,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,225,1,225
6750,nanihaal,9/16/25,Jaipur,jagatpura,1402260,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6751,nanihaal,9/16/25,Agra,civil lines,1402243,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6752,nanihaal,9/16/25,Chandigarh,panchkula,1387905,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6753,nanihaal,9/16/25,Delhi,dilshad gardens,1388689,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6754,nanihaal,9/16/25,Aligarh,civil lines,1400959,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6755,nanihaal,9/16/25,Delhi,greater kailash 2,1267917,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6756,nanihaal,9/16/25,Chandigarh,zirakpur,1388997,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
6757,nanihaal,9/16/25,Delhi,dilshad gardens,1388689,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
6758,nanihaal,9/16/25,Guwahati,ganeshguri,1402803,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6759,nanihaal,9/16/25,Mumbai,mira road,1404642,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6760,nanihaal,9/16/25,Gurgaon,cyber city,1380623,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6761,nanihaal,9/16/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6762,nanihaal,9/16/25,Delhi,karol bagh,1403207,"masala, pickle and papad",whole spices,kalonji,nanihaal kalonji,100 g,447621,No,,,72,1,72
6763,nanihaal,9/16/25,Lucknow,aliganj,1401263,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
6764,nanihaal,9/16/25,Pune,kondhwa,1382354,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6765,nanihaal,9/16/25,Gurgaon,jalvayu towers,1403213,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6766,nanihaal,9/16/25,Cuttack,cda,1402075,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
6767,nanihaal,9/16/25,Jaipur,vidhyadhar nagar,1399803,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
6768,nanihaal,9/16/25,Gurgaon,jalvayu towers,1403213,"masala, pickle and papad",whole spices,mustard seeds,nanihaal kaali sarson,100 g,329709,No,,,30,1,30
6769,nanihaal,9/16/25,Delhi,greater kailash 2,1389690,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
6770,nanihaal,9/16/25,Noida 1,sector 50,1390227,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
6771,nanihaal,9/16/25,Gurgaon,new sohna road,1397028,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6772,nanihaal,9/16/25,Jamshedpur,bistupur,1401659,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6773,nanihaal,9/16/25,Varanasi,nadesar,1401660,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6774,nanihaal,9/16/25,Delhi,nsp,1404596,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6775,nanihaal,9/16/25,Gwalior,lashkar,1403689,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6776,nanihaal,9/16/25,Kolkata,kankurgachi,1388197,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
6777,nanihaal,9/16/25,Faridabad,nit,1393826,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6778,nanihaal,9/16/25,Gurgaon,jalvayu towers,1404613,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
6779,nanihaal,9/16/25,Noida 1,indirapuram,1385946,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,3,315
6780,nanihaal,9/16/25,Jaipur,jagatpura,1401259,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6781,nanihaal,9/16/25,Kolkata,kestopur,1401261,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
6782,nanihaal,9/16/25,Noida 1,indirapuram,1385946,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
6783,nanihaal,9/16/25,Noida 1,golf course,406773,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6784,nanihaal,9/16/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,laung,nanihaal laung,50 g,199846,No,,,135,1,135
6785,nanihaal,9/16/25,Kolkata,chinar park,1387910,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
6786,nanihaal,9/16/25,Noida 1,indirapuram,1400226,"masala, pickle and papad",powdered spices,black pepper,nanihaal black pepper ( whole),100 g,752565,No,,,240,1,240
6787,nanihaal,9/16/25,Gurgaon,new sohna road,1402253,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,225,1,225
6788,nanihaal,9/16/25,Delhi,chattarpur,1394450,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6789,nanihaal,9/16/25,Jaipur,raja park,1388196,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6790,nanihaal,9/16/25,Delhi,south extension,1398755,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6791,nanihaal,9/16/25,Gurgaon,sohna road,1278169,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6792,nanihaal,9/16/25,Ranchi,lalpur,1402619,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
6793,nanihaal,9/16/25,Delhi,ashok vihar,1402052,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
6794,nanihaal,9/16/25,Delhi,janakpuri,762550,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,210,1,210
6795,nanihaal,9/16/25,Chandigarh,zirakpur,1388997,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
6796,nanihaal,9/16/25,Bhubaneswar,khandagiri,1400218,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
6797,nanihaal,9/16/25,Chandigarh,zirakpur,1388997,"masala, pickle and papad",whole spices,garam masala,nanihaal garam masala,100 g,324671,No,,,190,1,190
6798,nanihaal,9/16/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,cinnamon,nanihaal dal cheeni,50 g,573571,No,,,75,1,75
6799,nanihaal,9/16/25,Delhi,janakpuri,1400548,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,215,1,215
6800,nanihaal,9/16/25,Kolkata,chinar park,867466,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,57,1,57
6801,nanihaal,9/16/25,Gurgaon,huda city,1400549,"masala, pickle and papad",whole spices,sesame,nanihaal safed til,100 g,171845,No,,,66,1,66
6802,nanihaal,9/16/25,Noida,shalimar garden,1399806,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6803,nanihaal,9/16/25,Jaipur,pratap nagar,1395724,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6804,nanihaal,9/16/25,Delhi,dilshad gardens,1403179,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6805,nanihaal,9/16/25,Mumbai,sion bhakti park,1396295,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6806,nanihaal,9/16/25,Gurgaon,sohna road,1389633,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6807,nanihaal,9/16/25,Mumbai,mira road,1346590,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6808,nanihaal,9/16/25,Noida,shalimar garden,1399806,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,70,1,70
6809,nanihaal,9/16/25,Chandigarh,zirakpur,1388997,"masala, pickle and papad",whole spices,elaichi,nanihaal moti elaichi,50 g,642095,No,,,255,1,255
6810,nanihaal,9/16/25,Pune,wagholi,1403036,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6811,nanihaal,9/16/25,Noida,raj nagar,1387080,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6812,nanihaal,9/16/25,Delhi,kakrola,1384143,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6813,nanihaal,9/16/25,Noida 1,golf course,1384147,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,2,136
6814,nanihaal,9/16/25,Delhi,south extension,1398755,"masala, pickle and papad",whole spices,elaichi,nanihaal hari elaichi,20 g,451167,No,,,210,1,210
6815,nanihaal,9/16/25,Noida 1,greater noida,1402066,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,62,2,123
6816,nanihaal,9/16/25,Aligarh,civil lines,1400959,"masala, pickle and papad",whole spices,saunf,nanihaal moti saunf,100 g,129595,No,,,105,1,105
6817,nanihaal,9/16/25,Central Goa,nor_baga-calangute,1386814,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6818,nanihaal,9/16/25,Bhubaneswar,khandagiri,1401466,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
6819,nanihaal,9/16/25,Delhi,rohini,1062023,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
6820,nanihaal,9/16/25,Lucknow,gomti nagar,1404095,"masala, pickle and papad",whole spices,mustard seeds,nanihaal black kaali rai,100 g,476460,No,,,48,1,48
6821,nanihaal,9/16/25,Delhi,janakpuri,1400548,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,3,204
6822,nanihaal,9/16/25,Noida,shalimar garden,1399806,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
6823,nanihaal,9/16/25,Delhi,mayur vihar,1404576,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,68,1,68
6824,nanihaal,9/16/25,Mathura,shankar_vihar,1402076,"masala, pickle and papad",whole spices,ajwain,nanihaal ajwain,100 g,903650,No,,,66,1,66
6825,nanihaal,9/16/25,Delhi,dwarka 2,1401649,"masala, pickle and papad",whole spices,methi seeds,nanihaal sabut methi dana,100 g,629844,No,,,40,1,40
6826,nanihaal,9/16/25,Siliguri,janta nagar,1403751,"masala, pickle and papad",whole spices,tamarind,nanihaal imli ( seedless),150 g,513420,No,,,55,1,55
